,month,day,temperature,humidity,visibility,pressure,windSpeed,cloudCover,windBearing,precipIntensity,dewPoint,precipProbability,Dishwasher [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Barn [kW],Well [kW],Microwave [kW],Living room [kW],Furnace [kW],Kitchen [kW],Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Part of the Day_Madrugada,Part of the Day_Manaña,Part of the Day_Media Mañana,Part of the Day_Medio Dia,Part of the Day_Noche,Part of the Day_Tarde,Part of the Day_Tarde-Noche,day of week_Monday,day of week_Tuesday,day of week_Wednesday,day of week_Thursday,day of week_Friday,day of week_Saturday,day of week_Sunday,uso original,uso predicho
4078,6,19,76.068,0.4096666666666667,9.974666666666668,1018.443,6.723333333333333,0.08,174.43333333333334,0.0,50.578,0.0,0.0005177,11.474166665,2.7157666639999998,0.480633333,0.909566663,2.117999997,0.05715,0.244016668,9.392750001,5.048249999,0.045284499,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.89793333,132.7928
4079,6,19,70.48,0.5299999999999999,9.96,1018.89,7.006666666666666,0.08666666666666667,173.0,0.0,52.25,0.0,0.0011504,29.945000003,7.590883333,0.475149998,1.002566665,2.104166667,0.059599999,0.239916669,0.095683332,5.074949998,0.046167465,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.436933331,123.62645
4080,6,19,66.51899999999999,0.605,9.988,1019.678,5.547,0.055,179.4,0.0,52.281,0.0,0.0005344,3.334883334,6.891633334,0.48160000000000003,0.791666663,1.979433332,0.059983332,0.240233336,0.09935,5.888349997,0.038200964999999996,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.136866667,109.790695
4081,6,19,63.822,0.6493333333333333,10.0,1020.1066666666667,5.266666666666667,0.04,185.93333333333334,0.0,51.818666666666665,0.0,0.0005009999999999999,3.333033334,10.687016666,0.482383332,0.787316668,1.974733334,0.059916666,0.240083336,0.101483329,5.585633332,0.043834229,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.796816662,109.790695
4082,6,19,61.36366666666667,0.706,10.0,1020.3516666666667,3.428,0.009333333333333334,196.96666666666667,0.0,51.794999999999995,0.0,0.0005177,3.510683333,12.725833328,0.479716668,0.784533335,1.970433333,0.059899999,0.240133336,0.096916663,5.060866669,0.046267773,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.956899999,105.887985
4083,6,19,58.332,0.792,10.0,1020.6179999999999,1.552,0.0,212.0,0.0,51.878,0.0,0.0005845,3.338400001,1.218066671,0.481133329,0.7858166670000001,2.107850001,0.059849999,0.240083335,0.098266664,5.129466667,0.045867801,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.655216667,104.02289
4084,6,19,56.468333333333334,0.8266666666666667,10.0,1020.8199999999999,3.271666666666667,0.0,244.16666666666666,0.0,51.365,0.0,0.0005677,3.274083329,0.527733335,0.47929999900000003,0.790516667,1.893666669,0.056899998,0.242383334,0.090916668,5.125766669,0.047068033,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.271250002,97.61999
4085,6,19,55.32733333333333,0.8473333333333333,10.0,1020.9886666666666,0.7246666666666667,0.0,305.46666666666664,0.0,50.93933333333334,0.0,0.0006011,3.212083334,5.437750003,0.479683331,0.785166669,1.881683332,0.059766667,0.248099999,0.093716668,5.135200001,0.039218206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.700149999,105.887985
4086,6,19,53.839999999999996,0.877,9.523,1021.136,2.016,0.0,316.7,0.0,50.251,0.0,0.00045089999999999996,3.202550001,2.390183335,0.476166663,0.772699997,1.854800002,2.512000005,0.24528333500000002,0.092683333,5.057116664,0.042334799,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.149899997,104.9144
4087,6,19,52.85933333333333,0.8893333333333333,8.947333333333335,1021.3833333333333,1.1553333333333335,0.0,275.0,0.0,49.704,0.0,0.0003006,3.201183334,2.595200004,5.163516664,0.759483332,1.808649998,0.060333333,0.244200001,0.090083334,5.05716667,0.044317367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.411516666,105.887985
4088,6,19,52.529333333333334,0.8996666666666667,9.606,1022.0186666666666,1.4473333333333334,0.029,343.53333333333336,0.0,49.80533333333334,0.0,0.0001837,3.224499999,4.358983331,7.699933333,0.761600002,1.781433336,0.057550000000000004,0.243399998,0.084349998,5.072666665,0.039634462,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.288850001,105.887985
4089,6,19,58.35366666666666,0.8059999999999999,10.0,1022.4063333333332,1.9666666666666666,0.051333333333333335,307.1,0.0,52.458333333333336,0.0,0.0006341,3.275666671,2.779716667,2.408616664,0.767466667,1.756883334,0.055900002000000004,2.820066669,10.453299993,5.149666664,6.512567433,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.278816671,121.53645
4090,6,19,64.29466666666666,0.6819999999999999,10.0,1022.5953333333333,1.2146666666666666,0.08866666666666667,31.6,0.0,53.51933333333333,0.0,0.0008178,3.241733334,4.793900003,0.719749996,0.773499998,1.78108333,2.531166662,0.239483331,0.085216665,5.729683331,0.038551096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.279400001,104.9144
4091,6,19,69.27,0.563,10.0,1022.6479999999999,4.177,0.07,192.0,0.0,52.882,0.0,0.0006508,3.271333335,3.5076,6.160916666,0.768049998,2.105816667,0.059033332,0.239733333,0.585133332,5.827616664,0.042450934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.500483332,117.87935
4092,6,19,73.57866666666668,0.4906666666666667,10.0,1022.4353333333333,3.9113333333333333,0.07,171.6,0.0,53.400666666666666,0.0,0.0007012,3.84395,2.677133337,0.479283332,0.770033337,1.766633332,0.059849997,3.8576333369999998,8.583516666,5.16625,1.011384199,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.2375,123.08395
4093,6,19,76.885,0.4216666666666667,10.0,1022.3083333333333,4.3100000000000005,0.07166666666666668,165.66666666666666,0.0,52.345000000000006,0.0,0.0003674,3.901183334,4.770049999,4.692766669,0.767116667,3.252216668,0.058983328,0.239866666,0.08345,5.136683334,0.038784134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.183966668,109.790695
4094,6,19,79.618,0.374,10.0,1022.108,2.4919999999999995,0.082,206.6,0.0,51.298,0.0,0.0005009999999999999,2.394816672,2.362549998,3.4012500009999997,0.764800002,37.129633333,0.059916667,0.242116664,0.063666667,5.179033331,0.052917971,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.317333335,126.28061
4095,6,19,81.77666666666667,0.3453333333333333,9.960333333333333,1021.8536666666666,3.127333333333333,0.09699999999999999,179.56666666666666,0.0,51.312,0.0,0.0002838,2.750016664,2.966633332,6.996200002,1.2068,18.351299999000002,0.055216665,0.239466667,0.064883334,5.219033334,0.048300931,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.190516667,133.52007
4096,6,19,83.21533333333333,0.32733333333333337,9.875333333333334,1021.3993333333333,3.2800000000000002,0.10933333333333332,186.93333333333334,0.0,50.915333333333336,0.0,0.0005176,4.104899999,5.142016665,2.747100003,0.765616667,27.5812,0.058666668,0.238933332,0.083066669,5.185816668,0.040567231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.339749998,133.52007
4097,6,19,84.238,0.317,10.0,1020.9060000000001,2.301,0.08600000000000001,166.3,0.0,50.518,0.0,0.0002504,2.410900003,0.582350003,6.951183329,0.754866667,29.193683336,0.067166664,0.242466668,0.092066667,5.131699998,0.048784165000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.964133337,125.25206
4098,6,19,84.29333333333334,0.31,10.0,1020.8333333333334,2.1,0.08666666666666667,154.66666666666666,0.0,50.166666666666664,0.0,0.0007681,2.414800004,6.23215,0.482250004,0.767783334,1.849416666,18.635033335,0.243833335,0.090866666,5.140633334,0.039134234000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.137433333,108.04012
4099,6,20,83.98633333333332,0.31366666666666665,10.0,1020.7193333333332,4.6386666666666665,0.06366666666666668,191.63333333333333,0.0,50.426,0.0,0.0005507999999999999,12.031299999,3.6949166669999998,3.08135,0.761550002,1.896666669,0.060700007,0.243433334,0.091933332,5.031783336,0.043817437,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.161799998,126.81581
4100,6,20,82.662,0.33199999999999996,10.0,1020.4920000000001,6.412,0.054000000000000006,168.2,0.0,50.884,0.0,0.0009346,25.515533331,3.289383331,3.406316667,0.769516665,7.189566664,0.062250005,0.245483334,0.095849999,5.166599996,2.7560173949999998,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.276783337,126.81581
4101,6,20,79.41233333333334,0.39766666666666667,10.0,1020.633,5.8036666666666665,0.09066666666666667,186.23333333333332,0.0,52.64366666666667,0.0,0.0006179,25.626033339,5.711533336,0.484516662,0.782133332,1.90435,0.060933342,0.248950001,0.098516667,5.994483334,0.045567337,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.039916664,123.62645
4102,6,20,74.29666666666665,0.4973333333333334,10.0,1021.256,5.97,0.13266666666666665,173.46666666666667,0.0,54.088,0.0,0.0005844,20.18825,7.097233333,0.47908333399999997,0.776150001,1.8869833329999999,0.057100004,0.242200001,0.092316667,5.243483337,0.040067108,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.733383334,123.62645
4103,6,20,70.015,0.5549999999999999,10.0,1021.885,7.345,0.07,168.0,0.0,53.335,0.0,0.0002338,3.817816671,13.715066668,0.486516668,0.779883334,6.699799999,0.060016664000000004,0.240233336,0.095249996,5.072633334,0.047017567,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.811516666,123.62645
4104,6,20,67.22666666666667,0.586,10.0,1022.3006666666666,7.1146666666666665,0.04466666666666667,170.53333333333333,0.0,52.208666666666666,0.0,0.00031729999999999996,2.529300001,3.912766671,0.486083335,0.785299996,1.905616671,0.059899998,0.240033337,0.099666668,5.080433332,0.041434372,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.728833334,105.887985
4105,6,20,64.88533333333334,0.6169999999999999,9.926333333333332,1022.3913333333333,6.0520000000000005,0.034333333333333334,173.83333333333334,0.0,51.36566666666667,0.0,0.00025049999999999996,2.526366669,1.549716672,0.487683333,0.784016665,6.791033332,0.060583332000000004,0.24031667,0.10073333,5.075399999,0.045001106,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.681016669,109.790695
4106,6,20,62.602,0.66,9.948,1022.448,4.114,0.029999999999999995,180.8,0.0,51.032000000000004,0.0,0.000334,2.526033331,3.497616673,0.485000001,0.784233335,1.903083331,0.059783331,0.240150002,0.0985,5.070283334,0.042351233,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.982966663,105.887985
4107,6,20,60.584666666666664,0.7116666666666667,10.0,1022.5686666666667,3.29,0.029999999999999995,182.73333333333332,0.0,51.132,0.0,0.00038409999999999996,2.524466666,4.235199999,0.4824,0.782966666,1.892983335,0.056383333,0.23976666800000002,0.092183333,5.111233333,0.040900971,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.216583334,105.887985
4108,6,20,58.87,0.7566666666666666,10.0,1023.0666666666667,3.536666666666667,0.029999999999999995,184.66666666666666,0.0,51.28,0.0,0.0004675,2.476250001,0.420100003,0.48641666899999997,0.780816665,7.0281500040000005,0.061000002,0.248966669,0.096699999,5.070616666,0.046384601,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.169083331,101.52269
4109,6,20,57.16,0.8119999999999999,10.0,1023.444,3.954,0.029999999999999995,211.2,0.0,51.379999999999995,0.0,0.0005678,2.402166667,4.001699998,0.480549999,0.772183334,1.801300003,0.060433331,0.245483332,0.094249997,5.084899998,0.040117934,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.026749997,105.887985
4110,6,20,56.06333333333334,0.8373333333333333,9.713999999999999,1023.356,1.748,0.029999999999999995,235.2,0.0,51.11666666666667,0.0,0.000718,2.403749999,3.810533333,1.440883333,0.772016669,7.036300001,0.061149998000000004,0.24576667,0.093633332,6.242949999,0.04165083,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.499683333,109.790695
4111,6,20,55.827,0.8553333333333334,9.633000000000001,1022.932,2.2569999999999997,0.06833333333333333,258.4,0.0,51.424,0.0,0.00025049999999999996,2.413633333,0.335266663,7.663483331,0.775683334,1.777066667,0.060633336,0.247833333,3.630450002,5.143716666,2.378367568,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.109516665,128.22824
4112,6,20,59.788000000000004,0.788,9.928,1022.86,2.3100000000000005,0.07200000000000001,264.8,0.0,53.246,0.0,0.00031729999999999996,4.708983332,4.595383334,6.096833337,0.7739499989999999,1.750249999,0.059599996,0.24615,0.089499994,5.143266669,0.039201299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.512816665,105.887985
4113,6,20,64.48,0.6866666666666668,10.0,1023.1283333333333,2.3366666666666664,0.14500000000000002,260.0,0.0,53.945,0.0,0.014616790999999999,3.463216665,3.552866665,0.47958333200000003,1.349466665,6.915333331,5.141016665,0.24103333200000002,0.08145000299999999,7.078499999,0.040167804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.848716669,108.81711
4114,6,20,69.666,0.5660000000000001,10.0,1023.232,1.5799999999999998,0.09933333333333333,218.26666666666668,0.0,53.583999999999996,0.0,37.409799997,2.370200004,0.820616668,0.591966665,0.780466667,1.699883334,0.05853333,0.23945,0.08535,5.260099998,0.074684195,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.931983331,97.61999
4115,6,20,73.869,0.514,9.883,1022.7540000000001,4.646,0.063,239.0,0.0,54.870000000000005,0.0,33.788233334,2.372466667,4.023883328,7.004900001,0.730216669,6.780716665,0.060266662,0.239716669,0.087750002,5.277949997,0.066850968,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.04293333,109.790695
4116,6,20,78.404,0.4633333333333333,9.991333333333333,1022.4760000000001,6.586666666666667,0.05999999999999999,177.6,0.0,56.14933333333333,0.0,0.056199992,2.358300002,3.560916667,0.480433335,0.770566667,1.719216666,0.059266666,0.23926666700000002,0.08836667,5.152483334,0.040617432,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.052250001,105.887985
4117,6,20,81.339,0.4406666666666667,10.0,1022.0733333333333,6.738666666666666,0.050333333333333334,192.33333333333334,0.0,57.303000000000004,0.0,0.016666666,2.360183333,0.9646833300000001,4.641366667,0.766283333,1.712366667,0.057816663000000004,0.23878333000000002,0.084366662,5.156299998,0.046568164,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.264199996,97.61999
4118,6,20,84.06633333333335,0.4086666666666667,9.961333333333334,1021.6616666666666,5.388,0.10466666666666667,175.1,0.0,57.485,0.0,0.016999995,2.357016664,4.354366669,3.249283332,0.766250005,6.8885833309999995,0.053433335,0.23746667,0.080650003,5.148416661,0.039517732,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.192600002,109.790695
4119,6,20,85.77133333333333,0.36933333333333335,10.0,1021.0993333333333,8.852,0.23466666666666666,178.46666666666667,0.0,56.72666666666667,0.0,0.016716664,2.360999998,3.688866669,6.536649998,0.766899998,1.7418,0.059283331,0.245633333,0.0867,5.143666666,0.041317765,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.250750002,113.12744
4120,6,20,86.73299999999999,0.36,10.0,1020.6139999999999,9.652,0.156,183.8,0.0,56.291000000000004,0.0,0.017333328,2.358216669,1.14418333,2.120966668,0.766216668,1.734216666,0.059466663,0.244083333,0.087766667,5.994483337,0.045018198,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.32153333,107.359634
4121,6,20,86.30266666666667,0.364,10.0,1020.0753333333334,11.296,0.12133333333333332,175.93333333333334,0.0,56.693999999999996,0.0,0.016799998,2.361483335,4.709133333,5.825049999,0.758899999,6.841316668999999,0.060533332,0.24276666800000002,0.086883336,5.485600001,0.038583864,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.570066661,117.03015
4122,6,20,85.40333333333334,0.39499999999999996,10.0,1019.7816666666666,9.815,0.12333333333333334,193.83333333333334,0.0,57.638333333333335,0.0,0.017066659999999997,2.381416664,3.632666667,0.47854999800000003,0.761749999,1.772483337,0.059916666,0.242150002,0.088749999,5.05373333,0.04140107,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.779349999,113.12744
4123,6,21,83.55199999999999,0.42999999999999994,10.0,1019.4140000000001,10.889999999999999,0.074,187.2,0.0,58.476,0.0,0.007433933,8.023466668,1.557233334,6.702833337,1.157750003,7.319283334,15.04193333,0.242616667,0.096316672,4.989216663,5.45920027,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63.532533334,119.637344
4124,6,21,80.57,0.484,10.0,1019.2866666666666,10.317333333333332,0.03333333333333333,184.0,0.0,59.11833333333334,0.0,0.0006513,25.320966665,5.213000003,0.481400002,0.7644,1.884000002,0.060650003,0.24303333100000002,0.093549999,4.990716663,0.045784035,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.115349998,489.3044
4125,6,21,76.55066666666667,0.5459999999999999,10.0,1019.1886666666667,9.688666666666666,0.09133333333333334,181.6,0.0,59.14466666666667,0.0,0.000834,25.355133334,3.476200004,0.473400001,0.774149997,1.88998333,0.059350002,0.244866668,0.094599999,6.226333326,0.052117577,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.9792,489.3044
4126,6,21,72.87100000000001,0.602,10.0,1019.19,8.520999999999999,0.037000000000000005,177.7,0.0,58.441,0.0,0.000167,9.157316669,1.986466668,0.487916668,0.779566667,7.0074166700000005,0.053500001,0.2398,0.08903333,5.263183342,0.046200469,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.131599997,489.3044
4127,6,21,70.20666666666666,0.6433333333333333,10.0,1019.3199999999999,6.220000000000001,0.029999999999999995,183.33333333333334,0.0,57.71666666666667,0.0,0.0002338,4.013933334,5.077016665,6.262233333,0.779216668,1.875766664,0.051050001,0.23601666500000001,0.0838,5.09953333,0.040184401,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.063200001,492.49377
4128,6,21,68.26066666666667,0.6773333333333333,10.0,1019.2486666666666,5.733666666666666,0.019,181.26666666666668,0.0,57.10366666666666,0.0,0.0002672,2.605749999,2.677133335,5.07391667,1.082766668,4.116199999,0.058033329,0.238883328,0.092966668,5.096516667,0.046067138,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.558999999,488.7215
4129,6,21,66.61600000000001,0.698,10.0,1019.1,4.998,0.0,175.6,0.0,56.352,0.0,0.0003674,3.169733329,2.647800001,1.16405,0.788766666,4.869899999,0.058949998,0.239883331,0.095266667,5.127383331,0.043684535000000004,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.625616667,488.7215
4130,6,21,64.90033333333334,0.723,10.0,1018.9753333333333,5.366333333333333,0.013000000000000001,171.6,0.0,55.81433333333334,0.0,0.0002338,3.494999997,4.972249997,5.455066668,0.7825,1.891483335,0.054999999,0.237600001,0.091233332,5.077183331,0.040018431,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.749649997,488.7215
4131,6,21,63.32266666666667,0.7493333333333333,10.0,1018.7993333333333,5.482,0.029999999999999995,177.33333333333334,0.0,55.284,0.0,0.00038409999999999996,3.170466668,2.039816664,0.502116665,0.780933332,7.045616667,0.053200001,0.238883336,0.086166667,5.122233329,0.044218105,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.2519,488.7215
4132,6,21,62.16,0.765,10.0,1018.64,5.02,0.029999999999999995,181.5,0.0,54.655,0.0,0.0004175,3.152900002,3.177199999,0.486283334,0.779550002,1.832566667,0.055899997,0.24304999900000002,0.092083333,5.083600004,0.042301465,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.077616667,488.7215
4133,6,21,61.328,0.7806666666666667,9.978666666666667,1018.678,3.9233333333333333,0.029999999999999995,179.8,0.0,54.34066666666667,0.0,0.0003172,3.062033331,4.832900002,5.507883333,0.769383331,1.75351667,0.049900002,0.23396666900000002,0.079700004,5.0898333319999995,0.038401571,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.71305,488.7215
4134,6,21,60.95766666666667,0.7956666666666667,9.982666666666667,1018.703,4.447,0.035666666666666666,176.43333333333334,0.0,54.669333333333334,0.0,0.000334,3.060099999,1.550616661,4.239666667,0.767683331,6.724583332,2.7416999989999997,0.237399998,0.083200001,5.075566671,0.046151472,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.253749997,488.7215
4135,6,21,63.25,0.764,10.0,1018.678,5.72,0.04,179.6,0.0,55.652,0.0,0.0006679,3.0655,3.56728333,0.481166669,0.769033331,1.715183336,0.058016664,0.239333333,0.084933337,5.145000005,0.041334733,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.9634,488.7215
4136,6,21,67.19133333333333,0.6893333333333334,10.0,1018.537,6.179333333333333,0.05266666666666667,179.46666666666667,0.0,56.43966666666667,0.0,0.0004676,3.265566667,5.621583332,4.807850002,0.7653833329999999,6.7409666679999996,0.059483335000000005,1.099233332,0.084833335,5.134016664,3.530500799,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.403200002,491.1719
4137,6,21,71.45666666666666,0.5866666666666667,10.0,1018.3533333333332,7.593333333333333,0.05333333333333334,182.66666666666666,0.0,56.09,0.0,0.0006837,6.763216664,2.177833334,2.226316668,1.564483337,1.719399998,10.892833333,0.239733335,0.085266667,6.737583329,0.045584165,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.334899999,488.7215
4138,6,21,75.721,0.47300000000000003,10.0,1017.866,9.779,0.078,182.9,0.0,54.216,0.0,0.0004006,6.684066665,5.111099997,0.47755000200000003,1.5360166659999999,1.714183333,3.501433332,2.91675,0.078966665,5.47058333,0.040467899,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.666900002,488.7215
4139,6,21,78.954,0.38866666666666666,10.0,1017.218,12.021333333333333,0.03866666666666666,189.33333333333334,0.0,51.892,0.0,0.0008006,5.191816666,3.5771166660000002,0.476766662,2.4588,6.762983333999999,11.963383333,2.924999999,0.088283335,6.557133337,2.673517668,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.114683333,491.1719
